ohe_encoder__x0_Basic,ohe_encoder__x0_Master,ohe_encoder__x0_PhD,ohe_encoder__x1_Married,ohe_encoder__x1_Single,ohe_encoder__x1_Together,ohe_encoder__x1_Widow,ohe_encoder__x2_CA,ohe_encoder__x2_DE,ohe_encoder__x2_IN,ohe_encoder__x2_ME,ohe_encoder__x2_SA,ohe_encoder__x2_SP,ohe_encoder__x2_US,Income,Days_Since_Enrolled,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Age,HasKid,HasTeen
-0.1584443199059559,1.7098209100616117,-0.5246938571440453,1.2577627809387544,-0.5253966755382795,-0.5890468367893946,-0.18893784842731184,-0.369591582891613,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,-0.9878291611472497,4.44993109974226,1.4207738346562926,-0.8380421078951498,-1.6943176603023289,0.4262833402835114,-0.010136264622873125,1.6978794566298785,0.6429870814088369,1.7234846932312216,-0.34910246317332083,-0.6991473014720981,0.3286022973313469,1.1989398691275448,1.2885955997503156,-1.797340614335705,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,1.8716598011772019,-0.8532622260080925,-0.9674237395448563
-0.1584443199059559,1.7098209100616117,-0.5246938571440453,-0.79506248328771,-0.5253966755382795,1.697657872929998,-0.18893784842731184,-0.369591582891613,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,1.0123207932418097,-0.22472258054915653,0.5252420677368514,-0.7491609916204665,-1.6943176603023289,-0.49246030166919413,-0.5632410979812275,-0.4790776042805296,-0.6888331723354166,-0.34357862347850054,-0.7744329958370187,-0.16883433286323107,-0.4021773956748255,-0.588042969473399,0.05443193487923486,-0.5540688205648497,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,-0.8626476497237143,1.1719726591887256,-0.9674237395448563
-0.1584443199059559,-0.584856574226796,1.9058732752143996,-0.79506248328771,-0.5253966755382795,-0.5890468367893946,5.292745780286144,-0.369591582891613,-0.2356458385490089,3.7692037026041154,-0.03691067352627693,-0.42250936504284636,-0.9878291611472497,-0.22472258054915653,0.7805495064913991,-0.7392853120343905,-1.6943176603023289,0.3699732460993133,1.3977669475620287,1.266162233580135,0.7706958728637652,-0.1733498797494646,1.1202211951194536,-0.6991473014720981,-0.4021773956748255,1.1989398691275448,0.05443193487923486,-1.797340614335705,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,2.3709959134552814,-0.09567297464698986,0.8462945070893583,-0.8532622260080925,-0.9674237395448563
-0.1584443199059559,-0.584856574226796,-0.5246938571440453,1.2577627809387544,-0.5253966755382795,-0.5890468367893946,-0.18893784842731184,2.705689323810299,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,-0.9878291611472497,-0.22472258054915653,-1.195173691769157,-0.48251764279641657,-1.6943176603023289,-0.8984857176289381,-0.4123943252471308,-0.7224926342979381,-0.6341008331404473,-0.27062344759462803,-0.23310322699231234,-0.6991473014720981,-1.1329570886809979,-0.588042969473399,-1.179731729991846,0.2747790419490537,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,-1.0335418654050217,-0.8532622260080925,-0.9674237395448563
-0.1584443199059559,-0.584856574226796,-0.5246938571440453,1.2577627809387544,-0.5253966755382795,-0.5890468367893946,-0.18893784842731184,-0.369591582891613,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,1.0123207932418097,-0.22472258054915653,-2.2789868477001325,-0.42820140507299903,-1.6943176603023289,-0.8599577584502763,-0.5632410979812275,-0.7041216886362469,-0.652344946205437,-0.5624441511301181,5.354193315726264,-1.2294602700809654,7.636399227393071,-0.9454395371935878,-1.7968135624273862,-1.797340614335705,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,-0.008176571317178034,-0.8532622260080925,1.0336732076375152
-0.1584443199059559,-0.584856574226796,-0.5246938571440453,1.2577627809387544,-0.5253966755382795,-0.5890468367893946,-0.18893784842731184,-0.369591582891613,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,1.0123207932418097,-0.22472258054915653,0.15389457312318192,-0.30969325004008796,-1.6943176603023289,-0.7206643675735759,-0.5129588404031953,-0.4974485499422208,-0.45165970249054954,-0.34357862347850054,-0.4264352872939932,0.8917916043545031,-0.7675672421779117,-0.588042969473399,-0.2541089813385353,-0.5540688205648497,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,-0.6917534340424071,1.1719726591887256,1.0336732076375152
-0.1584443199059559,-0.584856574226796,-0.5246938571440453,1.2577627809387544,-0.5253966755382795,-0.5890468367893946,-0.18893784842731184,-0.369591582891613,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,1.0123207932418097,-0.22472258054915653,0.15389457312318192,-0.30969325004008796,-1.6943176603023289,-0.7206643675735759,-0.5129588404031953,-0.4974485499422208,-0.45165970249054954,-0.34357862347850054,-0.4264352872939932,0.8917916043545031,-0.7675672421779117,-0.588042969473399,-0.2541089813385353,-0.5540688205648497,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,2.3709959134552814,-0.09567297464698986,-0.6917534340424071,1.1719726591887256,1.0336732076375152
-0.1584443199059559,-0.584856574226796,1.9058732752143996,-0.79506248328771,-0.5253966755382795,-0.5890468367893946,-0.18893784842731184,-0.369591582891613,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,1.0123207932418097,-0.22472258054915653,-0.9391901977578356,-0.10724181852553157,-1.6943176603023289,-0.8540303801150976,-0.6638056131372919,-0.7500490527904748,-0.6888331723354166,-0.6597177189752815,-0.8130994078973549,-0.6991473014720981,-1.1329570886809979,-0.9454395371935878,-0.8711908137740757,-0.5540688205648497,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,0.931741614930012,-0.8532622260080925,1.0336732076375152
-0.1584443199059559,1.7098209100616117,-0.5246938571440453,-0.79506248328771,1.9033238057235784,-0.5890468367893946,-0.18893784842731184,2.705689323810299,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,-0.9878291611472497,-0.22472258054915653,-0.1834570000069996,-0.06280126038818991,-1.6943176603023289,-0.7503012592494696,-0.6386644843482758,-0.7362708435442065,-0.652344946205437,-0.6353993270139907,-0.6584337596560103,-0.16883433286323107,-0.7675672421779117,-0.9454395371935878,-0.8711908137740757,1.1036269044629572,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,0.7608473992487047,-0.8532622260080925,1.0336732076375152
-0.1584443199059559,1.7098209100616117,-0.5246938571440453,-0.79506248328771,1.9033238057235784,-0.5890468367893946,-0.18893784842731184,2.705689323810299,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,-0.9878291611472497,-0.22472258054915653,-1.018868138734761,0.04583121505864523,-1.6943176603023289,-0.8925583392937595,-0.6638056131372919,-0.745456316375052,-0.6888331723354166,-0.6597177189752815,-0.7550997898068507,-0.6991473014720981,-1.1329570886809979,-0.9454395371935878,-1.179731729991846,0.6892029732060054,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,0.931741614930012,1.1719726591887256,1.0336732076375152
-0.1584443199059559,1.7098209100616117,-0.5246938571440453,-0.79506248328771,-0.5253966755382795,1.697657872929998,-0.18893784842731184,-0.369591582891613,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,2.366811443099298,-0.9878291611472497,-0.22472258054915653,-0.7237700191529488,0.2137177680219359,-1.6943176603023289,-0.27611099243516996,-0.43753545403614696,-0.4101865580491876,-0.6158567200754576,-0.5867625430914091,-0.2717696390526485,0.36147863574563605,0.3286022973313469,-0.23064640175321025,-0.2541089813385353,0.6892029732060054,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,1.2735300462926264,-0.8532622260080925,1.0336732076375152
-0.1584443199059559,1.7098209100616117,-0.5246938571440453,-0.79506248328771,1.9033238057235784,-0.5890468367893946,-0.18893784842731184,-0.369591582891613,-0.2356458385490089,3.7692037026041154,-0.03691067352627693,-0.42250936504284636,-0.9878291611472497,-0.22472258054915653,-0.3943379504592616,0.5248016749833274,-1.6943176603023289,-0.09236226404462883,-0.38725319645811473,-0.44692844937257,-0.23273034571067228,-0.48948897524624563,-0.7164333777465145,0.36147863574563605,0.3286022973313469,-0.588042969473399,0.6715137673147753,-0.139644889307898,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,0.24816475220478287,-0.8532622260080925,1.0336732076375152
-0.1584443199059559,1.7098209100616117,-0.5246938571440453,1.2577627809387544,-0.5253966755382795,-0.5890468367893946,-0.18893784842731184,-0.369591582891613,4.243656523524823,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,-0.9878291611472497,-0.22472258054915653,-0.529259263846855,0.579117912706745,-1.6943176603023289,-0.7888292184281314,-0.6135233555592597,-0.6536015880665961,-0.6888331723354166,-0.5624441511301181,-0.40710208126382513,-0.16883433286323107,-0.7675672421779117,-0.588042969473399,-0.8711908137740757,-0.5540688205648497,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,-0.8626476497237143,1.1719726591887256,-0.9674237395448563
-0.1584443199059559,-0.584856574226796,1.9058732752143996,1.2577627809387544,-0.5253966755382795,-0.5890468367893946,-0.18893784842731184,-0.369591582891613,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,1.0123207932418097,-0.22472258054915653,-0.10035049308500671,0.7321909462909217,-1.6943176603023289,0.005439478485820471,-0.6638056131372919,-0.42396476729545596,-0.6888331723354166,-0.6597177189752815,-0.40710208126382513,-0.16883433286323107,0.3286022973313469,-0.588042969473399,0.6715137673147753,0.6892029732060054,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,-0.6063063262017535,1.1719726591887256,-0.9674237395448563
-0.1584443199059559,-0.584856574226796,-0.5246938571440453,-0.79506248328771,1.9033238057235784,-0.5890468367893946,-0.18893784842731184,-0.369591582891613,-0.2356458385490089,3.7692037026041154,-0.03691067352627693,-0.42250936504284636,-0.9878291611472497,-0.22472258054915653,0.2949969631441367,1.1321559695269967,-1.6943176603023289,-0.11903546655293318,-0.13584190856795367,0.6185863990055199,0.49703417688891866,-0.4651705832849548,-0.0011047546302953152,0.8917916043545031,1.4247718368406055,1.9137330045679222,0.05443193487923486,0.2747790419490537,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,-0.008176571317178034,-0.8532622260080925,1.0336732076375152
-0.1584443199059559,1.7098209100616117,-0.5246938571440453,-0.79506248328771,1.9033238057235784,-0.5890468367893946,-0.18893784842731184,-0.369591582891613,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,1.0123207932418097,-0.22472258054915653,-0.8911419848656899,1.334607401041553,-1.6943176603023289,-0.6702816517245564,-0.6386644843482758,-0.5893032782506769,-0.6888331723354166,-0.6353993270139907,-0.7937662018671868,0.36147863574563605,-0.7675672421779117,-0.588042969473399,-0.5626498975563056,0.6892029732060054,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,0.33361186004543647,-0.8532622260080925,1.0336732076375152
-0.1584443199059559,-0.584856574226796,-0.5246938571440453,-0.79506248328771,-0.5253966755382795,1.697657872929998,-0.18893784842731184,-0.369591582891613,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,1.0123207932418097,-0.22472258054915653,0.1365585847530509,1.4778047550396538,-1.6943176603023289,0.4381380969538689,-0.6638056131372919,0.02612340141597857,-0.5428802678154985,-0.19766827171075546,-0.23310322699231234,5.13429535322544,1.7901616833436917,-0.23064640175321025,0.6715137673147753,1.1036269044629572,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,1.102635830611319,1.1719726591887256,1.0336732076375152
-0.1584443199059559,-0.584856574226796,-0.5246938571440453,-0.79506248328771,-0.5253966755382795,1.697657872929998,-0.18893784842731184,-0.369591582891613,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,1.0123207932418097,-0.22472258054915653,0.1365585847530509,1.4778047550396538,-1.6943176603023289,0.4381380969538689,-0.6638056131372919,0.02612340141597857,-0.5428802678154985,-0.19766827171075546,-0.23310322699231234,5.13429535322544,1.7901616833436917,-0.23064640175321025,0.6715137673147753,1.1036269044629572,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,1.102635830611319,1.1719726591887256,1.0336732076375152
-0.1584443199059559,-0.584856574226796,1.9058732752143996,-0.79506248328771,-0.5253966755382795,-0.5890468367893946,5.292745780286144,-0.369591582891613,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,1.0123207932418097,-0.22472258054915653,-0.7862568407433373,-1.7466046298141344,-1.6597461483329898,-0.8273571776067933,-0.6638056131372919,-0.7041216886362469,-0.6888331723354166,-0.6353993270139907,-0.7550997898068507,-0.16883433286323107,-0.7675672421779117,-0.9454395371935878,-0.8711908137740757,-0.139644889307898,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,1.102635830611319,1.1719726591887256,1.0336732076375152
-0.1584443199059559,-0.584856574226796,-0.5246938571440453,-0.79506248328771,1.9033238057235784,-0.5890468367893946,-0.18893784842731184,2.705689323810299,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,-0.9878291611472497,-0.22472258054915653,1.040541042382166,-1.6034072758160336,-1.6597461483329898,-0.36205797829526176,3.710750796151511,0.4165059967269167,0.22337248091407205,0.06983403986344387,-0.23310322699231234,-0.6991473014720981,0.3286022973313469,0.48414673368716726,0.05443193487923486,-1.3829166830787532,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,-0.5208592183610998,-0.8532622260080925,-0.9674237395448563
-0.1584443199059559,-0.584856574226796,1.9058732752143996,-0.79506248328771,-0.5253966755382795,-0.5890468367893946,-0.18893784842731184,-0.369591582891613,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,1.0123207932418097,-0.22472258054915653,0.6850325566414851,-1.5984694360229956,-1.6597461483329898,-0.44800496415535357,-0.48781771161417914,-0.39181561238749635,-0.45165970249054954,-0.48948897524624563,-0.6584337596560103,0.36147863574563605,0.3286022973313469,-0.588042969473399,-0.2541089813385353,0.2747790419490537,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,-0.1790707869984853,1.1719726591887256,1.0336732076375152
-0.1584443199059559,-0.584856574226796,-0.5246938571440453,1.2577627809387544,-0.5253966755382795,-0.5890468367893946,-0.18893784842731184,2.705689323810299,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,-0.9878291611472497,-0.22472258054915653,1.3476149979411158,-1.435520722852743,-1.6597461483329898,0.34626373275859834,0.3921217960013846,2.4832373836671775,0.6429870814088369,4.131005497399016,2.956875767985422,-0.6991473014720981,-0.0367875491717393,1.9137330045679222,0.9800546835325454,-1.3829166830787532,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,-1.4607774046082898,-0.8532622260080925,-0.9674237395448563
-0.1584443199059559,-0.584856574226796,1.9058732752143996,-0.79506248328771,-0.5253966755382795,1.697657872929998,-0.18893784842731184,-0.369591582891613,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,-0.9878291611472497,-0.22472258054915653,-0.8230535625763173,-1.3565152861641356,-1.6597461483329898,-0.8866309609585807,-0.6638056131372919,-0.7546417892058976,-0.6888331723354166,-0.6597177189752815,-0.8517658199576911,-0.6991473014720981,-1.1329570886809979,-0.9454395371935878,-1.179731729991846,0.2747790419490537,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,-0.26451789483913896,1.1719726591887256,1.0336732076375152
-0.1584443199059559,-0.584856574226796,1.9058732752143996,1.2577627809387544,-0.5253966755382795,-0.5890468367893946,-0.18893784842731184,-0.369591582891613,-0.2356458385490089,3.7692037026041154,-0.03691067352627693,-0.42250936504284636,-0.9878291611472497,-0.22472258054915653,-0.2534287190830994,-1.2330692913381867,-1.6597461483329898,0.3018083952447577,-0.6638056131372919,-0.6627870608974417,-0.6888331723354166,-0.6597177189752815,-0.5231013174448337,0.36147863574563605,1.0593819903375192,-0.588042969473399,0.36297285109700506,1.1036269044629572,-0.2825308872542811,3.5277644410050573,-0.28065481162394096,3.811583531038613,-0.11744404390293944,2.3709959134552814,-0.09567297464698986,-0.4354121105204462,-0.8532622260080925,1.0336732076375152
-0.1584443199059559,-0.584856574226796,-0.5246938571440453,1.2577627809387544,-0.5253966755382795,-0.5890468367893946,-0.18893784842731184,-0.369591582891613,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,1.0123207932418097,-0.22472258054915653,-1.6066498948384782,-0.5467095601059101,-1.6597461483329898,-0.9044130959641169,-0.36211206766909865,-0.7178998978825153,-0.6888331723354166,-0.3192602315172097,-0.7164333777465145,-0.6991473014720981,-0.7675672421779117,-0.9454395371935878,-0.8711908137740757,0.6892029732060054,-0.2825308872542811,-0.283465638571695,-0.28065481162394096,-0.26235814900992876,-0.11744404390293944,-0.4217636961434876,-0.09567297464698986,-1.8025658359709043,-0.8532622260080925,-0.9674237395448563
-0.1584443199059559,-0.584856574226796,1.9058732752143996,-0.79506248328771,1.9033238057235784,-0.5890468367893946,-0.18893784842731184,-0.369591582891613,-0.2356458385490089,-0.26530802761048383,-0.03691067352627693,-0.42250936504284636,1.0123207932418097,-0.22472258054915653,2.1028652990799706,-0.44795276424515085,-1.6597461483329898,2.9009637952206377,-0.13584190856795367,1.3029041249035176,1.2450428125534994,-0.1733498797494646,-0.4651016993543294,-0.6991473014720981,-0.0367875491717393,0.1267501659669785,-0.5626498975563056,-1.797340614335705,-0.2825308872542811,-0.283465638571695,3.563095869312642,3.811583531038613,-0.11744404390293944,2.3709959134552814,-0.09567297464698986,-1.5462245124489433,-0.8532622260080925,-0.9674237395448563
